Customer Review,Sentiment,Emotion
barang dtg tidak sesuai yg dikasih tahu admin nya  bilang rice cooker 12liter  ternyata barang yg dikirim 1 liter,0,2
barang cepat panas dan rusak,0,1
pengiriman lama banget kurirnya gagal pickup terussetrikanya ternyata besar dan lumayan berat packingnya tipiss cuma bublewrap selapiskualitas strikanya jg kurang menurutku soalnya ga terlalu panas jd lama setrikanya,0,4
ternyata tidak bisa dipakai di redmi 3s tetapi di laptop bisa tidak sesuai harapan,0,1
barangnya datang sesuai dgn pesan dan estimasi waktunya pas banget mantap cuman sayang speaker sebelah kiri gk berfungsi yg bersuara hnya sbelah kanan,0,1
lampunya sering error padahal terhubung ke wifi saklar hidup tapi dihidupin di hp gak mau nyala,0,1
baru sampe brgnya cepet sih tp pas dipasang kipasnya bunyi plus gak ada mur dan baut utk pengikat tutup kipasnya,0,4
beli 2 pcs yang satu normal tanpa kendala yang 1 lagi stuck house cartridge nya gak mau ke tengah step nya sama dengan yang normal ikutin manual,0,4
alat bagus tapi gak bisa dipakai lama dipakai kurang dari 5 menit udah overload dan harus nunggu 30kerjaan bersih2 jadinya memakan waktu yg lama sekali,0,1
barang di kirim tanpa bubble pdhl sdh info kalau mendung gelap bahkan gerimis keciltp tetap di kirim tanpa di lapis apa pun dus kalau kena air bkl robel dan tembus,0,4
terlalu ringan ada suara glodak glodak saat di hidupkan ga proper sbg penyedot debu baik setara penyedot debu murmer hanya design saja yg dijual,0,4
ya utk harga 100an lumayan worth cuma rgb kanan dan kiri ga selaras sih sama ada deflect gara gara pengiriman mungkin,0,1
maaf bintang nya cmn 2 casan nya gk bisa di pakai sudah saya coba berkali kali baru 2030 mnt batok casan nya panas bgt klo di pake takut meledak untuk pngiriman dan respon oke,0,4
toko paling ga niat jualan beli tanggal 17 baru dkirim tanggal 21 barang sih bagus  tapi pelayanan ngga banget sesuai review di bawah,0,1
barangnya tidak berfungsi boxnya sudah kebuka,0,4
penggunaan di hp samsung kualitas suara baik kualitas mic standar menuju buruk suara harus keras baru bisa terdengar oleh lawan bicara pengguanan di macbook ketika terhubung kualitas suara baik namun selalu terputus tidak stabil koneksinya sehingga tidak bisa digunakan buat tementemen yang perlu connect ke laptop gitu mending cari tws lain deh soalnya koneksinya ke laptop enggak stabil sekian,0,4
dari 4 lampuyg nyala cuma 3yg 1 nya matipadahal udah dijemur dulu sblm dipasang tadi siangkecewa ya,0,1
yang penting keluar suara deh soal kualitas suara maaf ya mungkin mirip sama mainan anakanak berbentuk handphone,0,2
pesan 2 yang satu setengahnya mati,0,1
klamaan di pengiriman pesen urgent pagi2 pke ojek online biar lngsng smpe malah dikirim pke tiki  bsk nya br smpe,0,1
pengunci baling baling nya tidakk ada next dicek dengan teliti lah sbelum kirim bagus cocok dengan kipas angin lama yang rusak,0,1
barang pecah ndak tau dr seller apa ekspedisinya sayangnya saya selesaikan transaksinya sblm diunboxing bgtu dibuka malah pecah barang cm dilapisi satu lapis bublewarp tipis  overall kecewa,0,1
barang sesuai deskripsi dan berfungsi dengan baik cuma tidak puas dg pelayanan dari penjual pesanan diproses h2 dan di pick up h4 itu pun sesudah dikomplen baru bergerak,0,4
barang tidak bisa digunakan dan tidak ada cd driver nya,0,1
pengiriman lambat dan toko gak ramah dalam komunikasi,0,4
barang pecah,0,1
kayaknya dapat yg baterai yg jelek atau drop  males kirim balik tp masih bisa digunakan cuma setiap kali jalan harus setting tanggal dan jam mulu  tombol charge juga warna merah gak pernah nyala,0,1
salah kirim barang yang dikirim item harga jauh lebih murah smart breakertransaksi sudah terlanjur diselesaikan karena sudah beli beberapa kali dan biasa tidak ada masalah,0,1
baru dipakai 1 malam langsung ngedrop,0,1
barang printer yang di kirim rusak admin online tapi tidak mau membalas chat dan pertanyaan saya untuk claim garansi,0,4
baru dipakai 1x tidak sampai 10 menit penghisapnya mati total,0,1
beli tanggal 6 agustus 2021 tp tanggal 13 september sdh error di bagian driving wheels akhirna ditanggal itu jg sya kirim t9 nya ke service centre di tangerang 9 hari kemudian t9 kembali di tgn sya tp kemudian error lg di tanggal 23 september kali ini error di bagian sensor dmn deebot selalu bilang ozmo pro is being installed please move to the non carpet area pdhal ozmo pro tdk sedang di attach ke t9 nya dikarnakan hal ini lampu pd deebot akhirna suka bergonta ganti jd biru putih biru putih dan semalaman itu voice report terus menerus bunyi seperti itu kalau dsuru bawa service lg maap saja sya bakalan tdk mao berhubung ongkosna yg sgt mahal jd untuk sementara ya sya hanya bs matikan voice reportna dl aja biar ga terganggu overall agak mengecewakan t9 ini dibandingkan t8 aivi dan 950 t9 jauh tdk tahan banting baru pake sebulan tp sdh byk sekali errornya bener2 nyesel jg belinya maaap cuma bs kasi bintang segene krn ktdkpuasan saya kl memang mao consider beli robot beli baik beli t8 series aja lebi tahan banting soale,0,2
barang baru sampe trus dicoba awal nya bagus tiba tiba mesin nya mati udah dicoba berkali kali tetap ga hidup seller di chat tidak respon dana sudah diterima seller tokopedia ga bisa bantu komplain saya kecewa sekali sudah 10 hari sejak komplain saya cuma disuruh nunggu katanya di cek tiap hari saya tanya masih dicek ga pernah sekalipun duluan kasih info soal barang saya selalu saya yg tanya duluan jadi kapan penyelesaian nya baru sekali ini belanja di tokopedia kena seller ga bagus begini minta refund ga ditanggapi barang saya juga ga tau kemana dan diapain saya beli baru tapi kayak beli barang refurbish yg ga dikirim dikirim menyebalkan,0,2
saran buat tokokalau bisa pengiriman nya jangan lewat antaraja  kalau bisa disarankan pegiriman nya lewat yg lain aja,0,4
lampu tidak berfungsi sebagaimana mestinya tidak bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol dpi dan memakai software juga warna merah menyakitkan di mata saya dan malah mirip mouse 10an ribu sudah mengirim pesan ke seller tapi tidak ada respon selama lebih dari 12 jam terpaksa saya kasih bintang 1 saya baru kali ini membeli produk dari aula dan merasa kecewa padahal saya sendiri termasuk pengguna gear dari aula,0,1
barang yg dibeli sama sekali tdk berfungsi utk komplain hrs ada video unboxing pdhal bukan kerusakan fisik beli dari official store ternyata sama sekali tdk menjamin kualitas barang,0,4
dlm ordernya sdh sy tambah bubble wrap  rp 10000 tp dikirimnya tanpa bubble lagian ordernya pagi2 n minta spy dikirimnya lbh cepat instant ternyata tibanya jam 16an,0,1
baru seminggu pemakaian sudah tidak bisa nyala sebelah,0,1
barangnya saya terima dalam keadaan pecah di bagian sudut padahal posisi itu dilapis gabus pelindungnya loh jadi saya berasumsi kalau barangnya memang sudah pecah dari sebelum dikirim bukan saat ekspedisi sayang lupa videokan saat unboxing,0,1
sama sekali ga bisa dipakai pas dicolokin ke laptop bisa nyala abis masukin cd cd tidak terbaca pas mau dikeluarin cdnya ga bisa skrg cd saya masih didalem external cd ini hadeehh jadi nambah urusan,0,1
ini produk ga diragukan sensornya hampir ga ada delay dieksekusinya mantap,1,0
suaranya mantap  packaging aman  barang mudah digunakan,1,0
barang sesuai deskripsi  berfungsi dgn baikmakasih jga untuk responnya yg sangat baik,1,0
produknya dipaketkan dengan rapi dan tidak ada cacat recommended,1,3
pasangnya gampang bahannya kokoh  barangnya original  proses pesanan cepat packaging aman  packaging rapi respon penjualnya top penjualnya ramah banget,1,0
beli 2 ezviz c6n dan sudah terpasang duaduanya mudah untuk dipasang sendiri dan di setting sendiri barang original gambar cukup jelas pan and tilt sangat membantu untuk menemukan sudut pandang yang optimal untuk memantau terima kasih seller,1,0
sangt bermanfaat kamera bisa digerakan putar kirikanan 360 naik turun ada mengirim suara audio gambar kamera juga bagus,1,0
saya puas dengan pelayanan dari tokoh ini awalnya saya chat pertanyakan ketersediaan barang ini ready tapi begitu saat pengiriman barang tidak tersedia saya diberikan solusi barang dengan model dan tipe yang berbeda namun tokoh langsung menyediakan barang sesuai permintaan sayawalaupun tidak sesuai dengan estimasi waktu yang saya pesan sameday akhirnya barang pesanan saya di kirim juga sesuai dengan harapan sayaterima kasih seller doa kita bersama semoga makin sukses dan barang awet saya pakaiterima kasih seller  god jobsbisa muat banyak barangnya original  mutu terjamin sni ada garansi resmi gampang dipakai desainnya elegan  hemat listrik ,1,3
pengalaman pertama beli kulkas secara online alhamdulillah pengiriman dan pengemasan baik produk diterima dng baik tanpa kerusakan dan kualitas produk bagus harga lebih miring dibanding beli langsung ke toko,1,0
kulkas saat ini kondisi bagus semoga awet tidak ada kendala2 yang saya suka banget toko ini aja sendiri h1 lebaran yang sanggup kirim di hari yang samapesen jam 1 jam 4 nyampe mantaaaap thx seller,1,0
pengiriman cepat dan aman barang sesuai deskripsi bagian ujungnya terbuat dari plastik tapi cukup kokoh perakitan mudah cuma modal obeng tips jangan dikencengin dulu semua bautnya kecuali kalau sudah fixed dgn ukuran kaki mesin cuci recommended ,1,3
dua hari udah sampe gampang banget di rakit besinya lumayan kokoh dan sellernya sangat ramah terima kasih,1,0
barang sesuai untuk ukuran mesin cuci 1 tabung pas banget terima kasih tokopedia  buat seller semoga sukses terus tokonya,1,0
paket sudah diterima dan di test lancar tanpa macet pokoknya recommended buat yang byari printer connect cash drawer ya panda aja setting nya jg gampang,1,0
seller ramah sabar jawab semua pertanyaan barang sampai tepat waktu mesin sudah dicoba  dpt bekerja dgn baik semoga awet thanks,1,0
alhamdulillah bos barangnya sesuai pesanan nyampe dalam waktu 3 hari luar biasa terima kasih banyak semoga lancar jaya dan untuk temanteman jangan ragu untuk belanja di toko ini terima kasih,1,3
barang nya jos berfungsi dengan baik kualitas oke jadi membantu saya banget cuma awal pakek bingung kok gk bisa buka otomatisnya eh app saya ternyata yg gk suport cash drawernya mantul dah ,1,0
barangnya bagus praktis dan harganya murah ga salah pilih produk dari blueprint original merk respon penjual cepat dan ramah rrcommended,1,3
barang sangat bagus no lecet no rusak super sekaliii terimakasih sukses selalu jaga kesehatan ,1,0
ditrima barangnya dg baik dan memuaskan trimakasi ya toko pedia smg sukses trus,1,0
5jam lgsg sampe packing aman buble warp kondisi barang sudah dicoba mantab lancar bagus hasilnya penjual fast respon terima kasih seller,1,0
mantap barang cepet sampenya seller positive respon harga pass kualitas oke rekomen banget pokoknya,1,3
respon sangat profesional dan siap membantu dng semua pertanyaan pengiriman sangat cepat dan kwalitas barangnya sesuai,1,0
mesin sesuai yg dibutuhkan cs nya juga ramah menjawab semua pertanyaan apa yg kita butuhkan,1,0
barang sampai dengan selamat fungsi insya allah berjalan dengan baik tinggal penggunaannya masih belum mahir barang oke mantap,1,0
pelayanan sangat memuaskan dan memberikan yang terbaik  penjual sangat responsif untuk menjelaskan kalau di tanyain,1,0
mudah digunakan suara yang dihasilkan jernih produk berfungsi dengan baik,1,0
barangnya bagus bagus sesuai pesanan harganya terjangkau dan berkualitas terimakasih banyak tokopedia kurir dan seller,1,0
jos mantap udah saya tes nya normal semua tinggal coba hasil suaranya aja moga suaranya juga tanpa kendala,1,0
suara yang dihasilkan jernihkalau ditambahkan kit giga bass tambah glerrditambah lg preeamp mic 2 tr bisa buat karaoke,1,0
berfungsi dngn baik playanan toko ini sangat bagus saya saran kan belanja ditoko ini gak bikin kecewa pelanggan best of the best lah toko ini,1,3
barang sesuai gambar cuman perlu adaptor 12v lagi supaya bisa nyala terima kasih juga buat kurirnya,1,0
maaf br review skr barang sesuai  lsg dipakai gk ada masalahseller nya cepet ngerespon nya yg pasti remote nya keren  recomended bangettks,1,3
seller positive mini wireless keyboard berfungsi dengan baik terima kasih,1,0
terima kasih barang yg d terima bagus berfungsi semua packingnya juga oke jd barang aman sampai d rmh tanpa ada kerusakan,1,0
keren banget barangnya batrenya sumpah awet banget volumenya juga gede dan ringan cocok banget dibawa untuk lari atau work out makasi min,1,0
barang sdh di terima dgn selamat dan barang nya muantaaap sekalimaju dan terus berkembang buat toko nya,1,0
makasi gan barang dah sampai aman dan langsung dipakai barangnya bagus slalu memuaskan terus belanja disini,1,0
produk berfungsi dengan baik seller sangat komunikatif dan informatif dari proses pemilihan paket yang sesuai kebutuhan sampai dengan cara penggunaannya dipandu pengiriman sangat cepat padahal menggunakan yang bebas ongkir dari jakarta ke surabaya alatnya kecil dan praktis tapi sangat fungsional nggak hanya untuk nonton film tapi juga live channel dalam dan luar negeri waktu pertama tanya2 hanya nyari buat netflix nba tv dan amazon prime dapatnya lebih tapi jangan lupa ya kerja alat ini benar2 tergantung koneksi internet kita dia makin oke semuanya kalau internet kita top juga,1,0
barangnya original  produk berfungsi dengan baik suara yang dihasilkan jernih mudah digunakan asli ga nyesel transaksi disiniagan seller mau jelasin sejelas2nya masalah produk dan variasi2nyasampe cara penggunaan alatnya sehingga berfungsi semuanya,1,0
suara yang dihasilkan jernih garansi resmi mudah digunakan seller sangat komunikatif dan detail dalam menjelaskan fitur yang bisa digunakan untuk streaming tv maupun film sangat recommended untuk hobby nya nonton produk berfungsi dengan baik barangnya original ,1,3
recommend banget beli disini respon cepet banget ga ada itungan menit dikasih best price harga ok mau tanya apapun di respon sampe di kasih no wa dan sabar banget tungguin semua sampe ok di call sampe 24 menit jarang2 ketemu yg begini thanks banget ya puas banget dan recommend banget,1,3
solusi untuk yang pingin punya smart tv tanpa harus beli smart tv barang berfungsi seperti seharusnya,1,0
mantab deh sesuai ekspektasi lancar jaya ga ngelag meski ram cuma 2gb mungkin krn sudah di optimize dari mi nya ui juga lebih simple dr tv box lain overall puas,1,0
highly recomend mantap seller ini pengiriman super kilat cuma 1x24jam sampaiada yg kurang kirim saya wa cepat dibalas dan langsung dikirim kekurangannyaramahrespon sangat baik,1,0
barang sampai dengan baik produk cukup bagus suara tidak melengking radio cukup jernih semoga bermanfaat,1,0
alhamdulillah paket sampai dgn cepat suaranya jernih juga ibu saya seneng bisa denger radio rodja lagi seller ramah dan responsif semoga awet produknya semoga berkah untuk seller,1,0
ditinjau dr kesesuaian dg deskripsi fungsional produk dan rekomendasi produk adalah tepat sesuai dan baik,1,3
sesuai dengan deskripsi penjua sudah dites fungsi dan beberapa fiturnya dan berjalan dg baik kualitas suara tidak mengecewakan harga yg cukup menarik itupun masih diberi bonus kecil recomend jd best seller in toped,1,3
akhirnya kesampaian juga punya mp3 player terima kasih sudah menyediakan produk ini sangat mudah di gunakan,1,0
seperti biasa pesanan cepat seller juga fast respon,1,0
harga murah kualitas baik,1,0
terimakasih recommended seller,1,3
pengiriman cepat barang sesuai,1,0
kecepatan pengiriman baikpacking rapipesanan sesuaitx seller,1,0
jepitan nya bagus2 canti anakku suka,1,3
bagus bgt topi nya nnti mau bli lgi ahh,1,3
topinya bagus bahan nya,1,0
bahan bagus kualitas bagus sesuai harga,1,0
harga sesuai barang yah,1,0
jamnya berfungsi normal ukuran sesuai keren banget modelnya,1,3
jamnya berfungsi normal bahannya bagus ukuran sesuai nyaman dipakai lama,1,0
barangnya udah kami terima terimakasih gan,1,0
barang baguscuma kurang teliti saat pengirimankabel charger salah yang magnetik tapi dapat kabel charger usbselain it ok lah,1,0
lumayan buat dipake hari2 tp ga ada certificatenya,1,0
topi nya lembut tapi warna tidak sesuai dgn foto,1,0
kualitas sesuai harganya,1,0
ukuran sesuai bahannya tebal packagingnya rapi respon penjualnya top,1,0
bahan dan model bagus hanya saja size terlalu kecil udah up 1 size masih ngepas modelnya kekinian,1,0
ukuran sesuai bahannya tebal modelnya kekinian jahitannya rapi nyaman dipakai si kecil packagingnya rapi,1,0
ukuran sesuai nyaman dipakai si kecil bahannya tebal jahitannya rapi modelnya kekinian packagingnya rapi proses pesanan cepat packaging aman ,1,0
ukuran sesuai packagingnya rapi,1,0
dikabarin yg elephant size 4l kosong minta ganti chevron yg penting bs kembaran kk adek bisa dongs gausah diraguin bahannya pasti adem,1,0
barang sesuai deskripsi seller fast response delivery cepat,1,0
mantap barang sudah sampai dgn harga yg sangat ekonomis tapi kualitas barang tdk ekonomis recommended seller nih,1,3
mantap barang cepat sampai dan murah,1,0
agak tipis tapi ok lha,1,0
bahan tipis seller ramah ekspedisi cpt,1,0
cakep banget tp salah pilih size mash kegedean di anak tp anak super happy thanks,1,3
ukuran sesuai nyaman dipakai si kecil bahannya berkualitas proses pesanan cepat empuk buat jalan modelnya keren ,1,0
ukuran sesuai bahannya berkualitas nyaman dipakai si kecil modelnya keren ,1,0
empuk buat jalan bahannya berkualitas modelnya keren  bahannya ngga mengecewakan tapi ukuran nya kegedean padahal sudah saya ukur sebelum nya tapi ngga masalah bisa buat jangka panjang ,1,0
nyaman dipakai si kecil ukuran sesuai bahannya tebal bahannya berkualitas empuk buat jalan modelnya keren  motifnya kekinian,1,0
proses cepat jahitan rapih,1,0
mantaaaaap jaya gan sukses dalam bisnis ini sangat penting untuk menjaga kualitas terbaik dan termurah dengan fitur rentang pencarian harga,1,0
barang sesuai foto kualitas lumayan sesuai harga sejauh ini oke lah kalo brgtuu sukses selalu,1,0
pengiriman cepat harga murah bahan sesuai harga,1,0
barang sesuai keinginan pengiriman cepat,1,0
puas banget sesuai pesanan terima kasih,1,0
makasih ka barang ok,1,0
barang bagus sesuai harga fast respon,1,0
pengiriman cepat tas tak mengecewakan,1,0
respon cepat barang sesuai pesanan,1,0
alhamdulillah terimkasih seller tas nya bagus bnget anak saya suka dan langsung dipakai sekolah seller ramah dan proses pengirimanya cepat bikin puas pembeli saya doakan sukses selalu untuk usahanya semoga semakin maju,1,3
tas nya bagus banget bahannya juga tebel pengiriman barang juga cepat,1,3
barang cepet pengirimanya sesuai pesanan,1,0
pengiriman cepat dan barang bagus dan murah,1,0
dengan harga segini barang yg didapat cukup memuaskan,1,0
bagus bajunya buat sehari hari anak,1,0
wajar lah harga segitu mah baguss,1,0
bagus kak baju nya jahitan nya rapi cocok untuk pakaian sehari hari harga sesuai pelayanan nya bagus,1,0
bahannya sih bagus  sesuai pesanan mudahan muat ya soalnya buat kado trmksh ,1,0
baju bagus tanpa cacat dan harga bersahabat,1,0
kualitas sesuai harga pengiriman cepat,1,0
kualitas barang sesuai harga bahan lumayan halus tapi sablon agak kasar sepertinya jangan di cuci dengan mesin cuci pengiriman cepat,1,0
sablonnya pudar dan tipis bahannya tipisbut worth it for the price,1,0
celananya sudah dicuci dan dipake ma anakku dan puas banget ma produknya walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya pengirimannya juga cukup cepat thanks seller ,1,3
terimakaasihpesanan sudah sampai pas buat anak2,1,0
kain adem jahitan bagus ukuran pas positive,1,0
buat gonta ganti main sehari2 ga usah beli yg ratusan ribu mending buat belanja dapur  proses  delivery cepet  mantab,1,0
mantep banget bahan adem harga murah langsung dipake anak sayathanks seller,1,0
sesuai pesanan motif garis dan polos bahan sesuai hrg mksh,1,0
lumayanlah sesuai harga,1,0
lumayan lah buat harian kualitas sesuai harga,1,0
lumayan sesuai hrg pengiriman cepat,1,0
lucuuu banget gambarnya tapi bahannya tipis ya gapapa biar adem thanks seller,1,3
barang sesuai pesanan dan pengiriman cepat terima kasih yaa ,1,0
istri saya suka sekali motif hewannya bagus tidak terlihat seperti sablon murahan katanya pakai singlet aja gausah pake baju juga terlihat bagus packing rapi pengiriman cepat,1,0
bagus motifa lucuu lucyuu seller jg baik pengiriman jg kilat mksh banyak yah sis sukses trs,1,3
singletnya lucu bahannya lumayan adem buat se hari2 aga tipis sampainya cepat recomended tokonya,1,3
penjual ramah n fast respon,1,0
bagus barangnyacepet nyampeknya ,1,0
bahan okepacking rapi dan cepat sampai,1,0
kerennnnnnnn bgt celananya harganya murahhhh bgt,1,3
proses cepat celana lumayan bagus makasih selleer,1,0
bahannya halus jahitan juga rapiuntuk harga segitu uda oke banget,1,0
cakep beneran pas buat anak aq sesuai umur next order lagee,1,3
barangnya bagus sesuai dengan harapan saya terima kasih,1,0
harga oke kualitas barang oke kecepatan pengiriman oke,1,0
sesuai randomnya bahan sesuai expektasi terima kasih,1,3
dengan harga segitu lumayan bagus suka,1,3
pengiriman cepat packaging hanya satu lapisan warna tidak sesuai pesanan tapi no problem,1,0
suka banget sama strap maskernya lucu  bagus bangett recommended bgt bakalan jdi langganan sihhh,1,3
harga murah  lucu cepat kirim  sukses ya,1,0
bagus pengiriman jg cepat enak untuk dipakai anak ringan,1,0
puas sekali  saya pesan 90 pcs  semuanya pas qty nya dan tidak ada yg cacat 1 per 1 ada mainan nya  pengiriman brg juga cepat terima kasih yaahh seller   untuk harga segini sih murah sekalii,1,3
minta pink dikasi ungu tp ya udah lah bagus juga,1,0
barang diterima dengan baik kualitas baik pengiriman cepat makasih,1,0
pengiriman cepat produk nyaman buat dipakai dirumah,1,0
barang sudah sampai sesuai dengan pesanan recommended,1,3
ukurannya sesuai anak saya bahannya bagus anak saya suka makasih ya,1,3
bahan adem pengiriman lumayan cepat,1,0
lumayan bahannya dan harganya murah,1,0
barang oke sesuai pesanan,1,0
lucu tasnya murah sesuai harga sih kualitasnya pas juga dianak saya,1,3
positive job respon cepat paket cepat sampai,1,0
barangnya sesuai gambar lucu jga dipke anak saya,1,3
barangnya bagus lucu semoga ada versi besarnya untuk anak kelas 1 sd gitu hehehe,1,3
sesuai deskripsi dan pesanan terimakasih,1,0
puas dengan barangnya,1,0
barangnya bagus,1,0
tks barang sudah sampai,1,0
talinya bagus,1,0
rapi dan enak dipakai,1,0
bagus mudah mudahan awet,1,0
bagus banget barang nya aku kan pake promo lagi jadi nya terjangkau banget buat anak sekolah kaya aku,1,3
alhamdulillah bagus,1,0
bahan model dan warnanya bagus respon penjual cepat harga bersaing dengan kompetitor kemasannya juga bagus,1,0
bahannya sedikit kaku tapi gpp tebal,1,0
tidak menerawang mudah dibentuk nyaman dipakai jahitan rapi bahannya adem,1,0
bahannya adem nyaman dipakai agak menerawang dan tipis,1,0
barangnya bagus sesuai pesanan,1,0
yeay paketan sudah sampe lama tapi baru sempet review semoga dipakenya nyaman dan enak karena belum sempet dibuka,1,0
packaging rapi barang sesuai pesanan  ekspektasi bahannya lembut ringan jahitannya rapi dan warnanya cantik,1,0
barangnya bagus harganya murah,1,0
bahannya tipis  agak kasar pengiriman cepet,1,0
pengiriman oke produk datang dalam kondisi baik jumlah benar tetapi warna salah  gapapa makasih yaa,1,0
bahannya tebal bahannya lembut warnanya cantik  anti slip ukuran sesuai,1,3
pesen kemarin dateng hari ini cepet banget sajadahnya bagus bulunya halus terus busanya beneran tebel semoga sholat saya bisa terus khusyukk karena sajadah ini aamiin terima kasih seller bahannya tebal bahannya lembut ukuran sesuai warnanya cantik  anti slip,1,3
alhamdulillah cepat sekali pengirimannya seller ramah packing rapi produk kondisi sangat baik tebalnya pas dan bahannya ok sesuai perkiraanterima kasih,1,0
pengiriman dan baramg sesuai yg diharapkan,1,0
baguusss sarungnya,1,3
sesuai dengan pesanan,1,0
positive sesuai pesanan terima kasih pas ank sya suka,1,3
packing rapi barang lumayan,1,0
barang sesuai deskripsi mukena nya tebal toko nya sangat rekomended ,1,3
masyaaallah bagusss muraaahhhh jangan ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahaljangan ragu beli ditoko ini ya ,1,3
bahan bagus sih tapi warna foto sm asli beda,1,0
jahitan rapi,1,0
bagus murah,1,0
warnanya beda dgn gambar tidak menerawang bahannya adem nyaman dipakai,1,0
nyaman dipakai,1,0
bahannya tebal warnanya cantik  tidak licin ukuran sesuai modelnya simple  bahannya adem,1,3
tidak licin pembelian ke sekian bagus warna sesuai gambar,1,0
terima kasih pesanan sesuai dan bagus maaf inner nya sdh di pake si kakak,1,0
bahan bagus,1,0
enak bahannya pas banget bagussss pengiriman juga cpt bgtt sampe gainget pesen paket wkwk,1,0
barang bagus pet nya tebel,1,0
lumayan sesuai harga makasi,1,0
bagus buat harga 35rb an bahan lumayan halus tidak kaku tidak terlalu tipis tidak menerawang sepertinya nyaman dipakai,1,0
sdh 2 kali belanja fast respons amanah,1,0
celana nya nyaman tapi kalo bisa sakunya ada 2 kiri dan kanan agar balance kalo simpan sesuatu di saku tks sukses maju terus,1,0
pesanan sdh diterima dengan baik,1,0
pengiriman sangat cepat masker jahitannya rapi dan bahan kain baik,1,0
warna sesuai pic cantik,1,3
masker bagussesuai harga,1,0
bahannya adem jahitan rapi,1,0
ukuran sesuai modelnya cantik  bahannya adem istri suka banget,1,3
bahannya adem warnanya cantik  ukuran sesuai terimakasih,1,3
tidak menerawang ukuran sesuai bahannya adem jahitan rapi warnanya cantik  modelnya cantik ,1,3
mantabbahannya adem ukuran sesuai modelnya cantik  warnanya cantik  jahitan rapi tidak menerawang,1,3
tidak menerawang modelnya cantik  bahannya adem warnanya cantik  ukuran sesuai jahitan rapi,1,3
alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga tapi gak papa makasih buat seller yg udah rela ngasih gratisbisa kepakek utk di rumah aja warnanya cantik  tidak menerawang,1,0
suka jilbabnya bagusnyaman dipake,1,3
barang sesuai deskripsipenjual ramah dan fast respon,1,0
bahannya lembut anti slip ukuran sesuai bahannya tebal warnanya cantik ,1,0
warnanya cantik  ukuran sesuai bahannya lembut maaf foto nya pocketnya aja sajadahnya sedang dicuci,1,0
barang sesuai  pengiriman cepat  makasih ,1,0
alhamdulillah paketan nya sudah sampai sesuai gambar nya trimakasih ,1,0
respon cepat barang bagus,1,0
bahan berkualitas ukuran sesuai warnanya sesuai potongannya rapi modelnya keren bahan menyerap keringat,1,0
produk sesuai ekspektasi dan pengiriman barang cepat pokoknya recommended dah,1,3
modelnya keren ukuran sesuai bahan berkualitas potongannya rapi bahan menyerap keringat warnanya sesuai,1,0
bahan berkualitas ukuran sesuai modelnya keren warnanya sesuai potongannya rapi,1,0
barang nya bagus kain elastis mantap,1,0
barang sudah sampai dengan baik packing rapih dan baik terima kasih,1,0
tidak menerawang jahitan rapi mudah dibentuk warnanya cantik  nyaman dipakai,1,0
jahitan rapi modelnya cantik  nyaman dipakai bahannya adem tidak menerawang,1,3
suka banget makasih kak,1,3
alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga dari tokped makasii seller,1,0
tidak menerawang mudah dibentuk jahitan rapi bahannya adem nyaman dipakai modelnya cantik  warnanya cantik ,1,3
bahannya adem,1,0
nyaman dipakai modelnya cantik ,1,0
modelnya cantik  bahannya adem nyaman dipakai jahitan rapi warnanya cantik  mudah dibentuk,1,3
jahitan rapi warnanya cantik  mudah dibentuk,1,0
jahitan rapi modelnya cantik  warnanya cantik terimakasih kk,1,3
tidak menerawang mudah dibentuk warnanya cantik  pesanan cepat sampai baru pertama belanja d toko ini tidak mengecewakan,1,0
warnanya cantik  pengirimannya cpettt makaci pak kurir ujan2 d anterin,1,0
masker nyaman dipakainya tidak sesak bagus,1,0
enak dipakai cocok dengan wajah symantap,1,0
bahan tebal bagus cepat sampai terima kasih,1,0
mksh paket dah sampai dengan cepat bahannya bagus saya suka,1,3
barang bagus sesuai pesana pengiriman cepat positive job,1,0
barang sesuai gambarmantulcepat nyampepuas banget,1,3
tidak menerawang nyaman dipakai mudah dibentuk modelnya cantik  bahannya adem jahitan rapi warnanya cantik ,1,3
bahannya adem nyaman dipakai,1,0
tidak menerawang mudah dibentuk nyaman dipakai jahitan rapi bahannya adem warnanya cantik  modelnya cantik ,1,3
barang bagusbahannya adem modelnya cantik ,1,3
bagus admin garcep warna kosong langsung konfirmasibahannya adem jahitan rapi warnanya cantik ,1,0
makasiih krudung nya bagus istri saya sangat suka,1,0
tidak menerawang nyaman dipakai bahannya adem jahitan rapi,1,0
tidak menerawang mudah dibentuk jahitan rapi nyaman dipakai warnanya cantik  modelnya cantik  bahannya adem,1,3
jahitan rapi warnanya cantik ,1,0
bahannya adem jahitan rapi tidak menerawang mudah dibentuk warnanya cantik  nyaman dipakai,1,0
tidak menerawang bahannya adem,1,0
mantap hijabnyaaa enaaaaaak dipakai adeeeeem,1,3
